Name,Link,Image,Price,Category,Store
Xiaomi 13t 8/256 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-13t-8-256-black-18867,https://cdn.mediapark.uz/imgs/600x600_4ae1e949-fad8-4cc0-9698-102c57be6e89_Монтажная-область-1.webp,5700000,Smartfonlar,Mediapark
Xiaomi Redmi 12c 4/128 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-12c-4-128-graphite-gray-16537,https://cdn.mediapark.uz/imgs/57885bd9-6112-430d-98cf-4aa87d68065b_xh8hVri1F9hhPR_mDoptJyE0vmP-91iv.webp,1829000,Smartfonlar,Mediapark
Xiaomi 13 Lite 8/128 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-13-lite-8-128-gb-blue-16535,https://cdn.mediapark.uz/imgs/600x600_e9fd2184-992b-4635-9256-849d4ce364b5_Монтажная-область-11300.webp,5180000,Smartfonlar,Mediapark
Samsung Galaxy A12 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a12-3-32-gb-red-7423,https://cdn.mediapark.uz/imgs/eed3232b-bca7-4e84-a65f-c709eb63d0fb.webp,2028000,Smartfonlar,Mediapark
Samsung Galaxy A12 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a12-3-32-gb-blue-7424,https://cdn.mediapark.uz/imgs/20638c03-146f-414a-97cb-27bc3217702a.webp,2028000,Smartfonlar,Mediapark
Artel U5 2/16 Gb,https://mediapark.uz/products/view/smartfon-artel-u5-2-16-gb-gold-7387,https://cdn.mediapark.uz/imgs/ce05a6fb-00bc-41e7-88ee-7b155513066b_mediaparkproduct_1_1300.webp,1690000,Smartfonlar,Mediapark
Artel U4 2/16 Gb,https://mediapark.uz/products/view/smartfon-artel-u4-2-16-gb-space-gray-7388,https://cdn.mediapark.uz/imgs/d03015ed-aaaf-4987-8af5-c7c18dbf10b3_mediaparkproduct_1300.webp,1313000,Smartfonlar,Mediapark
Artel U4 2/16 Gb,https://mediapark.uz/products/view/smartfon-artel-u4-2-16-gb-red-7389,https://cdn.mediapark.uz/imgs/d7a0e0fd-8890-463e-9615-3ee51bd6a640_mediaparkproduct_1300.webp,1313000,Smartfonlar,Mediapark
Artel U4 2/16 Gb,https://mediapark.uz/products/view/smartfon-artel-u4-2-16-gb-gold-7390,https://cdn.mediapark.uz/imgs/50c14c22-b78f-422c-b6e8-505bd83337cf_mediaparkproduct_1_1300.webp,1313000,Smartfonlar,Mediapark
Artel U3 2/16 Gb,https://mediapark.uz/products/view/smartfon-artel-u3-2-16-gb-blue-7393,https://cdn.mediapark.uz/imgs/3461ba98-5130-4ef9-ab18-87e11cfde9e0_mediaparkproduct_1_1300.webp,948000,Smartfonlar,Mediapark
Artel U3 2/16 Gb,https://mediapark.uz/products/view/smartfon-artel-u3-2-16-gb-gold-7394,https://cdn.mediapark.uz/imgs/f3824a89-8a8a-4361-a59c-5fced95cfb36_test.webp,948000,Smartfonlar,Mediapark
Artel P5 Gb,https://mediapark.uz/products/view/smartfon-artel-p5-space-gray-7401,https://cdn.mediapark.uz/imgs/26be33a8-45b8-429e-9dc9-a39c73d1c72e_mediaparkproduct_1300.webp,1828000,Smartfonlar,Mediapark
Samsung Galaxy A02s 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a02s-3-32-gb-blue-7416,https://cdn.mediapark.uz/imgs/0454541d-579a-44fb-b57b-c40d9e9dd9c6.webp,1714000,Smartfonlar,Mediapark
Samsung Galaxy A02s 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a02s-3-32-gb-white-7418,https://cdn.mediapark.uz/imgs/603c8cb0-2574-40f8-8b37-cd97e4a8ab01.webp,1714000,Smartfonlar,Mediapark
Vivo X50 128 Gb,https://mediapark.uz/products/view/smartfon-vivo-x50-128-gb-black-7356,https://cdn.mediapark.uz/imgs/32270e68-dfdc-4364-9d4c-38bb49ac3d70_test.webp,6500000,Smartfonlar,Mediapark
Oppo A54 4/64 Gb,https://mediapark.uz/products/view/smartfon-oppo-a54-4-64gb-blue-7362,https://cdn.mediapark.uz/imgs/08c18615-60fc-41f9-9db8-95767fc1a49a_Artboard1copy6_(1300x1300).webp,1676000,Smartfonlar,Mediapark
Xiaomi Redmi 5 Plus 3/32 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-5-plus-3-32-gb-black-7309,https://cdn.mediapark.uz/imgs/1f806f92-5ead-4b45-96df-178c102e64d7_test.webp,1089000,Smartfonlar,Mediapark
Xiaomi Mi 6x 4/64 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-mi-6x-4-64-gb-black-7298,https://cdn.mediapark.uz/imgs/b3ea6b28-40f4-4ed9-947a-a96f67030558_test.webp,1581000,Smartfonlar,Mediapark
Xiaomi Poco X3 Pro 8/256 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-poco-x3-pro-8-256gb-blue-7232,https://cdn.mediapark.uz/imgs/03e14dce-bf3c-4023-bb41-6833fcb9fae5_test.webp,4197000,Smartfonlar,Mediapark
Vivo Y31 4/128 Gb,https://mediapark.uz/products/view/smartfon-vivo-y31-4-128-gb-black-7236,https://cdn.mediapark.uz/imgs/a71e0da4-f2a6-4a29-b240-829a809954bb_test.webp,3036000,Smartfonlar,Mediapark
Samsung Galaxy A12 64 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a12-4-64-gb-blue-6514,https://cdn.mediapark.uz/imgs/74fcb594-6fa2-4794-9d5f-d153b9a959fd.webp,2565000,Smartfonlar,Mediapark
Samsung Galaxy A32 64 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a32-4-64-gb-black-6515,https://cdn.mediapark.uz/imgs/a99a8bd7-adf2-4b3a-867d-ec853f9ffda7.webp,3337000,Smartfonlar,Mediapark
Samsung Galaxy A52 128 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a52-4-128-gb-mix-6516,https://cdn.mediapark.uz/imgs/211db946-7da2-45c3-ad22-266b9b2dff6b.webp,3482000,Smartfonlar,Mediapark
Samsung Galaxy A02 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a02-2-32-gb-black-6508,https://cdn.mediapark.uz/imgs/799a1cf0-feaf-473a-9646-ed6449b2109c.webp,1700000,Smartfonlar,Mediapark
Vivo Y31 4/128 Gb,https://mediapark.uz/products/view/smartfon-vivo-y31-4-128-gb-blue-6421,https://cdn.mediapark.uz/imgs/600x600_656edcd6-04c1-408d-b677-2dd3a09a39af_Artboard-2_(1300x1300).webp,3036000,Smartfonlar,Mediapark
Xiaomi Redmi Note 10 4/64 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-note-10-4-64-gb-gray-6433,https://cdn.mediapark.uz/imgs/6b510256-351f-486a-983f-41ad95941b3a_test.webp,2536000,Smartfonlar,Mediapark
Artel T10 6/128 Gb,https://mediapark.uz/products/view/smartfon-artel-t10-6-128-gb-black-6371,https://cdn.mediapark.uz/imgs/70bcfaf8-cac3-4e24-85bb-f5e5fac16ff8_mediaparkproduct_2_1300.webp,2708000,Smartfonlar,Mediapark
Vivo Y1s 2/32 Gb,https://mediapark.uz/products/view/smartfon-vivo-y1s-2-32-gb-black-6296,https://cdn.mediapark.uz/imgs/af5233c9-4c74-4a60-b78b-ec0de68ebe19_Artboard1.webp,1721000,Smartfonlar,Mediapark
Vivo Y1s 2/32 Gb,https://mediapark.uz/products/view/smartfon-vivo-y1s-2-32-gb-blue-6297,https://cdn.mediapark.uz/imgs/600x600_c8cd5e66-8948-4f17-9e95-e0df1cb7e392_Artboard-1_(1300x1300).webp,1721000,Smartfonlar,Mediapark
Vivo Y20 4/64 Gb,https://mediapark.uz/products/view/smartfon-vivo-y20-4-64-gb-black-6300,https://cdn.mediapark.uz/imgs/a9a9b12b-109a-4630-8b0c-153e8ec26278_test.webp,2518000,Smartfonlar,Mediapark
Bq 5730l Magic C 2/16 Gb,https://mediapark.uz/products/view/smartfon-bq-5730l-magic-c-2-16-gb-blue-6309,https://cdn.mediapark.uz/imgs/d0489b1f-303b-408a-b32b-1c293a34899e_test.webp,1508000,Smartfonlar,Mediapark
Bq 5730l Magic C 2/16 Gb,https://mediapark.uz/products/view/smartfon-bq-5730l-magic-c-2-16-gb-red-6310,https://cdn.mediapark.uz/imgs/c34ee13d-4ea6-46ed-8e9d-981e4ed9992e_test.webp,1509000,Smartfonlar,Mediapark
Bq 5731l Magic S 3/32 Gb,https://mediapark.uz/products/view/smartfon-bq-5731l-magic-s-3-32-gb-violet-6311,https://cdn.mediapark.uz/imgs/b3d39bd2-a0b6-4aed-bcad-d974a0884558_test.webp,1722000,Smartfonlar,Mediapark
Bq 5731l Magic S 3/32 Gb,https://mediapark.uz/products/view/smartfon-bq-5731l-magic-s-3-32-gb-blue-6312,https://cdn.mediapark.uz/imgs/402cba03-a859-4ac7-b117-8c488121763d_test.webp,1722000,Smartfonlar,Mediapark
Bq 5732l Aurora Se 3/32 Gb,https://mediapark.uz/products/view/smartfon-bq-5732l-aurora-se-3-32-gb-blue-6314,https://cdn.mediapark.uz/imgs/653b50d2-9fba-4807-ac38-ff271fac4722_test.webp,1640000,Smartfonlar,Mediapark
Bq 6040l Magic 2/32 Gb,https://mediapark.uz/products/view/smartfon-bq-6040l-magic-2-32-gb-blue-6317,https://cdn.mediapark.uz/imgs/1c6eff75-8aa7-4398-b22a-1a1fe48d776d_test.webp,1585000,Smartfonlar,Mediapark
Bq 6042l Magic E 3/32 Gb,https://mediapark.uz/products/view/smartfon-bq-6042l-magic-e-3-32-gb-black-6318,https://cdn.mediapark.uz/imgs/eb49cbc5-556b-4338-830f-099124917091_test.webp,1543000,Smartfonlar,Mediapark
Samsung Galaxy S21+ 128 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s21-8-128-gb-phantom-black-6206,https://cdn.mediapark.uz/imgs/073991de-8c66-4f10-9f99-54555f429111.webp,10152000,Smartfonlar,Mediapark
Samsung Galaxy S21+ 128 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s21-8-128-gb-phantom-silver-6207,https://cdn.mediapark.uz/imgs/66e063e8-2b7e-44f0-b473-3a500135a5bf.webp,10152000,Smartfonlar,Mediapark
Samsung Galaxy S21+ 128 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s21-8-128-gb-phantom-violet-6208,https://cdn.mediapark.uz/imgs/69456cdb-db61-454e-8833-a0c6cc4c99d5.webp,10152000,Smartfonlar,Mediapark
Xiaomi Poco X3 6/64 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-poco-x3-6-64-gb-shadow-gray-6038,https://cdn.mediapark.uz/imgs/470e42d9-47de-4c30-9d03-8a873e343e07_10_@1300.webp,2350000,Smartfonlar,Mediapark
Samsung Galaxy A21s 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a21s-32-gb-black-5602,https://cdn.mediapark.uz/imgs/97df3aa3-fa6f-42db-8fef-c7a916606290_test.webp,2437000,Smartfonlar,Mediapark
Xiaomi Redmi 10 2022 4/64 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-10-2022-4-64-gb-white-16693,https://cdn.mediapark.uz/imgs/0ed25c14-ea60-473e-89dd-410a133bb3b9_smartfon-xiaomi-redmi-10-4-128gb-pebble-white-2022-3.webp,2613000,Smartfonlar,Mediapark
Huawei Nova 10 8/128 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-10-8-128-gb-shining-black-16410,https://cdn.mediapark.uz/imgs/fd6b14ee-e1b4-4fc8-af25-4d88f0574978.webp,4611000,Smartfonlar,Mediapark
Samsung Galaxy S23 128 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-8-128-gb-lavender-16409,https://cdn.mediapark.uz/imgs/9a5747c0-3cf5-4911-a826-644235aa1d8e.webp,11936000,Smartfonlar,Mediapark
Samsung Galaxy S23 128 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-8-128-gb-cream-16408,https://cdn.mediapark.uz/imgs/a368ccb7-f951-4c73-b932-7d0c36f2a352.webp,11936000,Smartfonlar,Mediapark
Realme C55 6/128 Gb,https://mediapark.uz/products/view/smartfon-realme-c55-6-128-sunshower-17063,https://cdn.mediapark.uz/imgs/600x600_19557e2d-4476-4916-bce5-a24568d0763a_Artboard-1@1300x-100.webp,2920000,Smartfonlar,Mediapark
Realme C55 8/256 Gb,https://mediapark.uz/products/view/smartfon-realme-c55-8-256-sunshower-17064,https://cdn.mediapark.uz/imgs/600x600_83e5f804-72ac-46e4-9608-0131bebd33b6_Artboard-1@1300x-100.webp,3236000,Smartfonlar,Mediapark
Realme C55 8/256 Gb,https://mediapark.uz/products/view/smartfon-realme-c55-8-256-rainy-night-17065,https://cdn.mediapark.uz/imgs/a56b2189-6006-4f2d-8c5a-50711fef4c84_68.webp,3236000,Smartfonlar,Mediapark
Samsung Galaxy Z Fold 4 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-z-fold-4-8-256-gb-green-16683,https://cdn.mediapark.uz/imgs/71b6dcd5-78c1-4f27-8732-78aa8890b628.webp,13712000,Smartfonlar,Mediapark
Samsung Galaxy S23 128 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-8-128-gb-green-16407,https://cdn.mediapark.uz/imgs/bc95dd53-12ac-421c-bf14-17065b9e04e1.webp,11936000,Smartfonlar,Mediapark
Samsung Galaxy A04 64 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a04-64gb-black-17039,https://cdn.mediapark.uz/imgs/b4ca79d2-93fa-4f4f-9954-137391efb4f3_Gug-1.webp,1756000,Smartfonlar,Mediapark
Samsung Galaxy A14 64 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a14-64gb-silver-16681,https://cdn.mediapark.uz/imgs/600x600_e7326fa2-69a0-49a0-9ba1-b7f72a3bd881_Artboard-1@1300x-100.webp,2090000,Smartfonlar,Mediapark
Samsung Galaxy A14 128 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a14-128gb-silver-16680,https://cdn.mediapark.uz/imgs/600x600_4f60e298-060c-4c6f-9d3a-bca509de9808_Artboard-1@1300x-100.webp,2394000,Smartfonlar,Mediapark
Samsung Galaxy A04 64 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a04-64gb-copper-16679,https://cdn.mediapark.uz/imgs/4c07ba14-1aba-4a9f-85ff-cc3fd18836cb_ПАШ-1.webp,1756000,Smartfonlar,Mediapark
Samsung Galaxy A04e 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a04e-32gb-copper-16678,https://cdn.mediapark.uz/imgs/92176b3f-3baa-4cb5-8fa6-4eac353e8f82.webp,1427000,Smartfonlar,Mediapark
Vivo Y17s 6/128 Gb,https://mediapark.uz/products/view/smartfon-vivo-y17s-6-128-forest-green-23138,https://cdn.mediapark.uz/imgs/df837699-f9a8-45db-8d41-baaa5b7315e7_1_11zon(1).webp,2313000,Smartfonlar,Mediapark
Honor 90 Lite 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-90-lite-5g-8-256gb-blue-17300,https://cdn.mediapark.uz/imgs/600x600_6ada153e-6780-426f-9781-20a8c102e494_Монтажная-область-11300.webp,3089000,Smartfonlar,Mediapark
Honor X9b 12/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x9b-12-256-gb-midnight-black-16653,https://cdn.mediapark.uz/imgs/ecc6d904-a5ac-4eb2-aa6d-6d6454650a26_Artboard1_1300.webp,4536000,Smartfonlar,Mediapark
Honor 90 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-90-5g-8-256-midnight-black-17266,https://cdn.mediapark.uz/imgs/6205e117-7076-49cf-8ab9-733e2f9872a2_Artboard5_1300.webp,6496000,Smartfonlar,Mediapark
Honor 90 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-90-5g-8-256gb-peacock-blue-17267,https://cdn.mediapark.uz/imgs/51730da5-ac2c-46f5-8f22-63c89a5ac0d4_mediaparkproduct_1_(1300x1300).webp,6496000,Smartfonlar,Mediapark
Samsung Galaxy S23 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-8-256-gb-lavender-16635,https://cdn.mediapark.uz/imgs/600x600_a587a3f8-e2c6-46a7-ab3f-c80e68ddde3b_Монтажная-область-1.webp,12568000,Smartfonlar,Mediapark
Samsung Galaxy S23 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-8-256-gb-cream-16637,https://cdn.mediapark.uz/imgs/600x600_85f2bd4e-b697-4967-8e6f-6a46362a9b79_Монтажная-область-1.webp,12568000,Smartfonlar,Mediapark
Realme 12 4g 8/256 Gb,https://mediapark.uz/products/view/smartfon-realme-12-4g-8-256gb-green-28148,https://cdn.mediapark.uz/imgs/600x600_ef37e7db-c54c-468c-af01-1eca06823da2_1_11zon-(1).webp,3860000,Smartfonlar,Mediapark
Realme C61 8/256 Gb,https://mediapark.uz/products/view/smartfon-realme-c61-8-256gb-gold-28150,https://cdn.mediapark.uz/imgs/600x600_6ea4a21d-34de-4a9a-8e55-9efa9b0a57c9_1.webp,2489000,Smartfonlar,Mediapark
Honor X6b 4/128 Gb,https://mediapark.uz/products/view/smartfon-honor-x6b-4-128gb-midnight-black-28171,https://cdn.mediapark.uz/imgs/600x600_d09b99fb-35da-4861-b670-575d0bb65447_1_11zon-(3).webp,1868000,Smartfonlar,Mediapark
Honor X9c 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x9c-8-256-titanium-black-28188,https://cdn.mediapark.uz/imgs/600x600_08678e0f-3844-442f-9d80-0722d8a38ae9_Artboard-11300.webp,4875000,Smartfonlar,Mediapark
Honor X9c 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x9c-8-256-titanium-purple-28189,https://cdn.mediapark.uz/imgs/600x600_ca47718b-b340-4972-b63f-716fcf545e07_Artboard-11300.webp,4875000,Smartfonlar,Mediapark
Samsung Galaxy A04e 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a04e-32gb-copper-16678,https://cdn.mediapark.uz/imgs/92176b3f-3baa-4cb5-8fa6-4eac353e8f82.webp,1427000,Smartfonlar,Mediapark
Vivo Y17s 6/128 Gb,https://mediapark.uz/products/view/smartfon-vivo-y17s-6-128-forest-green-23138,https://cdn.mediapark.uz/imgs/df837699-f9a8-45db-8d41-baaa5b7315e7_1_11zon(1).webp,2313000,Smartfonlar,Mediapark
Honor 90 Lite 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-90-lite-5g-8-256gb-blue-17300,https://cdn.mediapark.uz/imgs/600x600_6ada153e-6780-426f-9781-20a8c102e494_Монтажная-область-11300.webp,3089000,Smartfonlar,Mediapark
Honor 90 Lite 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-90-lite-5g-8-256gb-black-17301,https://cdn.mediapark.uz/imgs/cfe95846-2d88-4376-b21d-d4daad4185d2_Artboard1copy5_(1300x1300).webp,3089000,Smartfonlar,Mediapark
Honor X9b 12/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x9b-12-256-gb-midnight-black-16653,https://cdn.mediapark.uz/imgs/ecc6d904-a5ac-4eb2-aa6d-6d6454650a26_Artboard1_1300.webp,4536000,Smartfonlar,Mediapark
Honor 90 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-90-5g-8-256-midnight-black-17266,https://cdn.mediapark.uz/imgs/6205e117-7076-49cf-8ab9-733e2f9872a2_Artboard5_1300.webp,6496000,Smartfonlar,Mediapark
Honor 90 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-90-5g-8-256gb-peacock-blue-17267,https://cdn.mediapark.uz/imgs/51730da5-ac2c-46f5-8f22-63c89a5ac0d4_mediaparkproduct_1_(1300x1300).webp,6496000,Smartfonlar,Mediapark
Samsung Galaxy S23 Plus 512 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-plus-8-512-gb-cream-16628,https://cdn.mediapark.uz/imgs/4e2bff1b-73a4-40f8-9b08-bdf9ab47cf14.webp,15423000,Smartfonlar,Mediapark
Samsung Galaxy S23 Plus 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-plus-8-256-gb-lavender-16630,https://cdn.mediapark.uz/imgs/31cc7447-5863-4320-8b75-7ba56c608876.webp,13265000,Smartfonlar,Mediapark
Samsung Galaxy S23 Plus 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-plus-8-256-gb-black-16633,https://cdn.mediapark.uz/imgs/37c9d0ad-dd52-4551-affe-1a995cfef468.webp,13265000,Smartfonlar,Mediapark
Samsung Galaxy S23 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-8-256-gb-black-16634,https://cdn.mediapark.uz/imgs/600x600_1d64bd6f-897a-4d98-bfed-ef302f1e24eb_Монтажная-область-1.webp,12781000,Smartfonlar,Mediapark
Samsung Galaxy S23 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-8-256-gb-lavender-16635,https://cdn.mediapark.uz/imgs/600x600_a587a3f8-e2c6-46a7-ab3f-c80e68ddde3b_Монтажная-область-1.webp,12568000,Smartfonlar,Mediapark
Samsung Galaxy S23 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-s23-8-256-gb-cream-16637,https://cdn.mediapark.uz/imgs/600x600_85f2bd4e-b697-4967-8e6f-6a46362a9b79_Монтажная-область-1.webp,12568000,Smartfonlar,Mediapark
Oppo A77s 128 Gb,https://mediapark.uz/products/view/smartfon-oppo-a77s-128gb-sunset-orange-16471,https://cdn.mediapark.uz/imgs/28425b73-49e5-448e-82d5-bc772dd0e706_Без-имени-1.webp,3003000,Smartfonlar,Mediapark
Oppo A77s 128 Gb,https://mediapark.uz/products/view/smartfon-oppo-a77s-128gb-starry-black-16475,https://cdn.mediapark.uz/imgs/beefcbf5-6b93-430d-b1a9-09d862a2c11a.webp,3003000,Smartfonlar,Mediapark
Honor X8a 6/128 Gb,https://mediapark.uz/products/view/smartfon-honor-x8a-6-128-blue-16480,https://cdn.mediapark.uz/imgs/c48db86d-f52f-40c4-85bc-0b237cc02208_Artboard1_(1300x1300).webp,2540000,Smartfonlar,Mediapark
Honor X8a 6/128 Gb,https://mediapark.uz/products/view/smartfon-honor-x8a-6-128-silver-16482,https://cdn.mediapark.uz/imgs/f845ba4a-eb97-41c5-b730-28b274f4f7b1_Artboard12.webp,2540000,Smartfonlar,Mediapark
Vivo Y02 2/32 Gb,https://mediapark.uz/products/view/smartfon-vivo-y02-2-32gb-orchid-blue-16504,https://cdn.mediapark.uz/imgs/b0415e99-4d85-4bb4-932c-b9ee4c3c35ba_56987411.webp,1179000,Smartfonlar,Mediapark
Samsung Galaxy A04 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a04-sm-a045f-3-32gb-copper-16515,https://cdn.mediapark.uz/imgs/600x600_734d34e7-15c4-4966-aba4-7b57d4f7b6db_Artboard-1@1300x-100.webp,1538000,Smartfonlar,Mediapark
Samsung Galaxy A04s 64 Gb,https://mediapark.uz/products/view/smartfon-samsung-sm-a047f-a04s-64gb-copper-16517,https://cdn.mediapark.uz/imgs/853bcf7b-7973-4e19-a213-6207db648bce_232323.webp,2142000,Smartfonlar,Mediapark
Honor X7a 4/128 Gb,https://mediapark.uz/products/view/smartfon-honor-x7a-4-128gb-titanium-silver-16523,https://cdn.mediapark.uz/imgs/e1bafd35-4225-4b97-a3ff-1051b3817d5b_Artboard4_(1300x1300).webp,2422000,Smartfonlar,Mediapark
Oppo Reno 8t 8/128 Gb,https://mediapark.uz/products/view/smartfon-oppo-reno-8t-8-128gb-black-16524,https://cdn.mediapark.uz/imgs/b2aac3d5-b3ee-466a-b9e4-0f47c8ec3fcd.webp,3269000,Smartfonlar,Mediapark
Oppo Reno 8t 8/128 Gb,https://mediapark.uz/products/view/smartfon-oppo-reno-8t-8-128gb-orange-16527,https://cdn.mediapark.uz/imgs/9e41db9f-c9dd-4cdb-b2ce-f2dc587052c8.webp,3269000,Smartfonlar,Mediapark
Samsung Galaxy A03 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a03-3-32-gb-red-16529,https://cdn.mediapark.uz/imgs/600x600_041326cc-1d37-4c30-ba8d-d642db32e03f_Artboard-1.webp,1596000,Smartfonlar,Mediapark
Samsung Galaxy A34 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a34-8-256-gb-violet-16544,https://cdn.mediapark.uz/imgs/2d3ada58-dc9b-4fd9-9b3c-0a1e74e46c44.webp,3989000,Smartfonlar,Mediapark
Oppo A57s 4/128 Gb,https://mediapark.uz/products/view/smartfon-oppo-a57s-4-128-gb-starry-black-16584,https://cdn.mediapark.uz/imgs/dc433239-a736-497f-a6d0-402eb2e7200f.webp,2622000,Smartfonlar,Mediapark
Oppo Reno 8t 8/256 Gb,https://mediapark.uz/products/view/smartfon-oppo-reno-8t-5g-8-256gb-black-16764,https://cdn.mediapark.uz/imgs/c95744e1-a8a0-41b2-8b1a-f63fe45e22c0.webp,5810000,Smartfonlar,Mediapark
Oppo Reno 8t 8/256 Gb,https://mediapark.uz/products/view/smartfon-oppo-reno-8t-5g-8-256gb-gold-16765,https://cdn.mediapark.uz/imgs/ae01ea5c-4e29-40da-934c-5996b04aea51_Golsh-2.webp,5810000,Smartfonlar,Mediapark
Vivo V27e 8/256 Gb,https://mediapark.uz/products/view/smartfon-vivo-v27e-8-256gb-black-16779,https://cdn.mediapark.uz/imgs/a35d97b9-c2cf-4551-8bed-d098b08b87b0_Artboard3.webp,5268000,Smartfonlar,Mediapark
Xiaomi Redmi 12c 3/64 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-12c-3-64gb-blue-16791,https://cdn.mediapark.uz/imgs/ce919377-1a0b-4fa5-a122-a287657a91e0_ВФ-1.webp,1857000,Smartfonlar,Mediapark
Xiaomi Redmi 12c 3/64 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-12c-3-64gb-green-16792,https://cdn.mediapark.uz/imgs/18384f27-eb00-48ad-9de5-4f009df9b6b8_3_@1300.webp,1857000,Smartfonlar,Mediapark
Realme C30s 4/64 Gb,https://mediapark.uz/products/view/smartfon-realme-c30s-4-64gb-stripe-black-16793,https://cdn.mediapark.uz/imgs/3b4d6500-af87-409a-a411-f423477dc7a1_GOLIY-1.webp,1605000,Smartfonlar,Mediapark
Realme C30s 4/64 Gb,https://mediapark.uz/products/view/smartfon-realme-c30s-4-64gb-stripe-blue-16794,https://cdn.mediapark.uz/imgs/c163bb65-f781-4ad9-9a97-d7bf73db6d6f_BLUE-3.webp,1605000,Smartfonlar,Mediapark
Realme C33 4/64 Gb,https://mediapark.uz/products/view/smartfon-realme-c33-4-64gb-night-sea-16795,https://cdn.mediapark.uz/imgs/1baf1cb4-2a83-422b-9dcc-c4c52e594387_SURPRISCE-21.webp,2235000,Smartfonlar,Mediapark
Realme 10 4g 8/128 Gb,https://mediapark.uz/products/view/smartfon-realme-10-4g-8-128gb-clash-white-16796,https://cdn.mediapark.uz/imgs/600x600_ad3236ae-9a4e-4b13-96ac-cb124cd189f5_Artboard-1@1300x-100.webp,3571000,Smartfonlar,Mediapark
Realme 10 4g 8/128 Gb,https://mediapark.uz/products/view/smartfon-realme-10-4g-8-128gb-rush-black-16798,https://cdn.mediapark.uz/imgs/600x600_835b0b1e-39da-4b25-827e-67c417608794_Artboard-1@1300x-100.webp,3571000,Smartfonlar,Mediapark
Realme Gt Neo 3t 8/256 Gb,https://mediapark.uz/products/view/smartfon-realme-gt-neo-3t-8-256gb-dragon-ball-16800,https://cdn.mediapark.uz/imgs/4669d731-cbd0-49c7-b538-d9e191584101.webp,5987000,Smartfonlar,Mediapark
