Category,Image,Link,Name,Price,Store
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_8k07-1n.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y03-4-128gb-space-black-smartfon-vivo/,Vivo Y03 4/128 Gb,1699000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_v6ut-05.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x5b-plus-4-128gb-black-smartfon-honor/,Honor X5b Plus 4/128 Gb,1579000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/7_jifs-6x.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/reno-11f-5g-8-256gb-green-smartfon-oppo/,Oppo Reno 11f 8/256 Gb,4899000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_mpw2-de.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7c-8-256gb-midnight-black-smartfon-honor/,Honor X7c 8/256 Gb,2699000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/1.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x9c-8-256gb-titanium-black-smartfon-honor/,Honor X9c 8/256 Gb,4799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/11_4sog-1b.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/xiaomi-mix-flip-12-512gb-black-smartfon-xiaomi/,Xiaomi Mix Flip 12/512 Gb,13999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/3_inbt-os.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-14c-eu-4-128gb-sage-green-smartfon-xiaomi/,Xiaomi Redmi 14c 4/128 Gb,1799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/1_y16k-rx.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x9c-12-256gb-titanium-black-smartfon-honor/,Honor X9c 12/256 Gb,5299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/14_715c-5r.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/xiaomi-14-ultra-16-512gb-white-smartfon-xiaomi/,Xiaomi 14 Ultra 16/512 Gb,16499000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/7_f2uc-gu.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y28-8-256gb-agate-green-smartfon-vivo/,Vivo Y28 8/256 Gb,2999000,Elmakon
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3566/356657/204392/9fe40983-4b55-4a87-aebd-02d64ae6f916.webp,https://texnomart.uz/ru/product/detail/356657,Xiaomi Redmi Note 13 8/256 Gb,2739000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3566/356665/204401/69a259ee-85aa-4d86-a970-868a01810123.webp,https://texnomart.uz/ru/product/detail/356665,Honor X8b 8/128 Gb,3499000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3566/356681/204412/511d15c4-94eb-4835-837d-598e351c8487.webp,https://texnomart.uz/ru/product/detail/356681,Xiaomi Redmi Note 13 Pro+ 8/256 Gb,5566000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3567/356737/204509/1142f6d1-94f3-4440-9840-d2b8eac9a021.webp,https://texnomart.uz/ru/product/detail/356737,Infinix Smart 8 4/64 Gb,1493000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3568/356819/204496/ba11a635-0a16-485b-9457-0a66c5bf2ad2.webp,https://texnomart.uz/ru/product/detail/356819,Xiaomi Redmi 13c 4/128 Gb,1550000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3568/356835/204478/4a7be90f-7804-4814-a6d1-62371ab3d611.webp,https://texnomart.uz/ru/product/detail/356835,Infinix Hot 40i 8/128 Gb,2020000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3568/356854/196074/0c1550d0-0580-4b68-8fb1-9a90b632b79e.webp,https://texnomart.uz/ru/product/detail/356854,Xiaomi 14 12/256 Gb,9990000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3569/356937/204449/3de87553-4794-4247-bdec-8ae466c6968b.webp,https://texnomart.uz/ru/product/detail/356937,Samsung Galaxy A35 128 Gb,3694000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3569/356951/196555/d487f50d-dd80-4164-a246-1fe3e8724d69.webp,https://texnomart.uz/ru/product/detail/356951,Xiaomi Redmi 12 8/256 Gb,2094000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3570/357013/207237/f934c56d-4b9d-47da-82ae-7d30fc6a2e32.webp,https://texnomart.uz/ru/product/detail/357013,Vivo Y100 8/256 Gb,3981000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3570/357048/204425/cec1c40f-2656-4a29-aaed-2a0e985118f1.webp,https://texnomart.uz/ru/product/detail/357048,Samsung Galaxy A55 128 Gb,4357000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3570/357063/197126/2f16eacf-f361-46d5-9e34-e493face6885.webp,https://texnomart.uz/ru/product/detail/357063,Xiaomi 14 Ultra 16/512 Gb,17980000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3570/357084/204417/22face1f-ec79-49dd-afec-11d08061c350.webp,https://texnomart.uz/ru/product/detail/357084,Infinix Smart 8 4/128 Gb,1568000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3571/357146/204701/7a9bfcff-c7cc-4ea4-8805-64481f07d93b.webp,https://texnomart.uz/ru/product/detail/357146,Huawei Nova 12s 8/256 Gb,4888000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3572/357209/204666/004f755d-e602-4bab-84bd-c6ca1ed691a2.webp,https://texnomart.uz/ru/product/detail/357209,Xiaomi Redmi Note 13 Pro 8/128 Gb,3616000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3573/357338/204627/9a087a88-cc29-49e4-a8dc-576d2a2b8eaf.webp,https://texnomart.uz/ru/product/detail/357338,Oppo Reno 11 12/256 Gb,7017000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3573/357352/207239/06025bd5-fb23-4c5b-8d6d-0d09557dee94.webp,https://texnomart.uz/ru/product/detail/357352,Vivo Y18 6/128 Gb,2267000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3573/357353/207240/c9a869aa-31b0-4302-868f-916f3165958a.webp,https://texnomart.uz/ru/product/detail/357353,Vivo Y18 6/128 Gb,2259000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3575/357539/205734/41b58c7b-eaa2-41e1-90dc-7b778792fdaa.webp,https://texnomart.uz/ru/product/detail/357539,Samsung Galaxy Z Flip6 256 Gb,11842000,Texnomart
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/10_ruvf-dz.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-ultra-s928-12-256gb-yellow-smartfon-samsung/,Samsung Galaxy S24 Ultra 256 Gb,12999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/9_roc4-gx.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7c-8-256gb-forest-green-smartfon-honor/,Honor X7c 8/256 Gb,2699000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_w05k-56.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-14c-eu-6-128gb-black-smartfon-xiaomi/,Xiaomi Redmi 14c 6/128 Gb,1899000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/9_nf0t-lu.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x9c-12-256gb-jade-cyan-smartfon-honor/,Honor X9c 12/256 Gb,5299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/9_fvex-3b.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7c-6-128gb-forest-green-smartfon-honor/,Honor X7c 6/128 Gb,2259000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/5.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x9c-8-256gb-titanium-purple-smartfon-honor/,Honor X9c 8/256 Gb,4799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_u60t-in.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y28-8-128gb-gleaming-orange-smartfon-vivo/,Vivo Y28 8/128 Gb,2749000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/11_rpjm-x9.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-s926-12-256gb-onyx-black-smartfon-samsung/,Samsung Galaxy S24+ 256 Gb,11799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_30z5-jq.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-fe-s721-8-128gb-graphite-smartfon-samsung/,Samsung Galaxy S24 Fe 128 Gb,7399000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/4_m24t-hl.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-14c-eu-4-128gb-starry-blue-smartfon-xiaomi/,Xiaomi Redmi 14c 4/128 Gb,1799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_8xgg-pa.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7c-6-128gb-midnight-black-smartfon-honor/,Honor X7c 6/128 Gb,2259000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/9_engm-wo.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x9c-8-256gb-jade-cyan-smartfon-honor/,Honor X9c 8/256 Gb,4799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/5_whjf-8a.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7c-6-128gb-moonlight-white-smartfon-honor/,Honor X7c 6/128 Gb,2259000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/8_zcg6-04.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a06-a065-6-128gb-black-smartfon-samsung/,Samsung Galaxy A06 128 Gb,1699000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_1php-jy.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-200-pro-12-512gb-black-smartfon-honor/,Honor 200 Pro 12/512 Gb,8099000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/21.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-go-2024-2-64gb-black-smartfon-tecno/,Tecno Spark Go 2024 2/64 Gb,1299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/15.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-go-1-4-64gb-white-smartfon-tecno/,Tecno Spark Go 1 4/64 Gb,1499000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/1_cng8-qj.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a16-a165-8-256gb-black-smartfon-samsung/,Samsung Galaxy A16 256 Gb,2799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/11_ppab-ds.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-go-1-4-64gb-black-smartfon-tecno/,Tecno Spark Go 1 4/64 Gb,1499000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/1_7w9c-1b.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y19s-6-128gb-black-smartfon-vivo/,Vivo Y19s 6/128 Gb,2099000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/1_iry2-kj.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a16-a165-6-128gb-black-smartfon-samsung/,Samsung Galaxy A16 128 Gb,2399000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/25.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-go-2024-2-64gb-green-smartfon-tecno/,Tecno Spark Go 2024 2/64 Gb,1299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/9_62nd-yw.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-30-pro-8-128gb-obsidian-edge-smartfon-tecno/,Tecno Spark 30 Pro 8/128 Gb,2799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/15_e0j4-ni.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-30-pro-8-128gb-arctic-glow-smartfon-tecno/,Tecno Spark 30 Pro 8/128 Gb,2799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/6_utph-u1.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y19s-6-128gb-silver-smartfon-vivo/,Vivo Y19s 6/128 Gb,2099000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/6_25mk-bz.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a16-a165-6-128gb-gray-smartfon-samsung/,Samsung Galaxy A16 128 Gb,2399000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/16_2c99-rn.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/v40-lite-8-256gb-green-smartfon-vivo/,Vivo V40 Lite 8/256 Gb,4299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/11_lpnf-pi.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/v40-lite-8-256gb-silver-smartfon-vivo/,Vivo V40 Lite 8/256 Gb,4299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/22_tsam-dj.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-30c-8-256gb-orbit-black-smartfon-tecno/,Tecno Spark 30c 8/256 Gb,2199000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/26_277x-0n.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a16-a165-6-128gb-green-smartfon-samsung/,Samsung Galaxy A16 128 Gb,2399000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/11.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-go-1-4-128gb-startrail-black-smartfon-tecno/,Tecno Spark Go 1 4/128 Gb,1599000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/5_4l6v-nh.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-30c-6-128gb-orbit-black-smartfon-tecno/,Tecno Spark 30c 6/128 Gb,1899000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/1_60a2-1s.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-30c-4-128gb-orbit-white-smartfon-tecno/,Tecno Spark 30c 4/128 Gb,1799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/9_8ekw-v1.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-s921-8-128gb-amber-yellow-smartfon-samsung/,Samsung Galaxy S24 128 Gb,8999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/1_lr8j-4b.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-30c-6-128gb-orbit-white-smartfon-tecno/,Tecno Spark 30c 6/128 Gb,1899000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/28.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-30-8-128gb-astral-ice-smartfon-tecno/,Tecno Spark 30 8/128 Gb,2299000,Elmakon
Smartfonlar,https://api.idea.uz/storage/products/September2024/7I5pRTmsCFBSYgaEqbu1.png,https://idea.uz/product/8772-smartfon-xiaomi-redmi-14c-8-256-midnight-black,Xiaomi Redmi 14c 8/256 Gb,2690000,Idea
Smartfonlar,https://api.idea.uz/storage/products/September2024/frEBxDgq8vfVI8QhBiu6.png,https://idea.uz/product/8773-smartfon-xiaomi-redmi-14c-8-256-sage-green,Xiaomi Redmi 14c 8/256 Gb,2690000,Idea
Smartfonlar,https://api.idea.uz/storage/products/September2024/SYBbZTla689kJmo14SRL.png,https://idea.uz/product/8774-smartfon-xiaomi-redmi-14c-8-256-starry-blue,Xiaomi Redmi 14c 8/256 Gb,2690000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2024/IcxHuDZNwDXBQrwyYQcq.png,https://idea.uz/product/8945-smartfon-tecno-spark-30-pro-8-256-obsidian-edge,Tecno Spark 30 Pro 8/256 Gb,2690000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2024/StkuYX3giBhJ8fpjzZhA.png,https://idea.uz/product/8946-smartfon-tecno-spark-30-pro-8-256-arctic-glow,Tecno Spark 30 Pro 8/256 Gb,2690000,Idea
Smartfonlar,https://api.idea.uz/storage/products/November2024/D1lZOZU6D8Doa5VBs97l.png,https://idea.uz/product/8954-smartfon-samsung-galaxy-a16-256gb-light-green,Samsung Galaxy A16 256 Gb,2690000,Idea
Smartfonlar,https://api.idea.uz/storage/products/October2020/yf71N6VqqOc0085NCf6Z.jpg,https://idea.uz/product/2595-smartfon-xiaomi-redmi-9-3-32-carbon-grey,Xiaomi Redmi 9 3/32 Gb,2748000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2024/NiNzB4LuEYfZ7PpwGtrc.png,https://idea.uz/product/8844-smartfon-oppo-a3x-5g-4-128-ocean-blue,Oppo A3x 4/128 Gb,2748000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2025/jdifx4OcIbJg1e3Y49EZ.png,https://idea.uz/product/10451-smartfon-xiaomi-redmi-note-14-8-256-midnight-black,Xiaomi Redmi Note 14 8/256 Gb,2790000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2022/e9YBezHo2ncVzQwhe4q1.png,https://idea.uz/product/5781-smartfon-samsung-galaxy-a04-3-32-black,Samsung Galaxy A04 32 Gb,2856000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/4EhnRRshrTwMekK6Ruh0.png,https://idea.uz/product/7275-smartfon-redmi-note-13-6-128-mint-green,Xiaomi Redmi Note 13 6/128 Gb,2868000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/II1FST302QN1A3kEz5VN.png,https://idea.uz/product/7165-smartfon-xiaomi-redmi-note-13-6-128-midnight-black,Xiaomi Redmi Note 13 6/128 Gb,2868000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/lQXXoyP4j1bTtVrM6LMJ.png,https://idea.uz/product/7166-smartfon-xiaomi-redmi-note-13-6-128-ice-blue,Xiaomi Redmi Note 13 6/128 Gb,2868000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/nwCgKGEIw93chuuisVDR.png,https://idea.uz/product/7712-smartfon-oppo-a58-8-128-dazzling-green,Oppo A58 8/128 Gb,2890000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2023/dY1pvYrppqjDLiNrB96T.png,https://idea.uz/product/7045-smartfon-oppo-a58-8-128-glowing-black,Oppo A58 8/128 Gb,2890000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/r6kPGKYyfIPWDV8tp7C5.png,https://idea.uz/product/6857-smartfon-honor-x7b-black-8-128gb,Honor X7b 8/128 Gb,2988000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/fUdXAFXfg1j3bnlRL1YQ.png,https://idea.uz/product/6858-smartfon-honor-x7b-green-8-128gb,Honor X7b 8/128 Gb,2988000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/ZCvbqBaCnAocvGgkHcTI.png,https://idea.uz/product/6859-smartfon-honor-x7b-silver-8-128gb,Honor X7b 8/128 Gb,2988000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/VHFlLsi4xqqLgfTgli0a.png,https://idea.uz/product/7116-smartfon-samsung-galaxy-a25-6-128-light-blue,Samsung Galaxy A25 128 Gb,2990000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/6eCDLAusrImg2i60nCHn.png,https://idea.uz/product/7117-smartfon-samsung-galaxy-a25-6-128-blue-black,Samsung Galaxy A25 128 Gb,2990000,Idea
Smartfonlar,https://api.idea.uz/storage/products/October2020/GuMNFy9zsTQxUMo7ea8W.jpg,https://idea.uz/product/2608-smartfon-xiaomi-redmi-9-4-64-ocean-green,Xiaomi Redmi 9 4/64 Gb,3024000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/jVbt9AlCHfSGwHwUv7BX.png,https://idea.uz/product/7459-smartfon-xiaomi-redmi-note-13-pro-8-256-forest-green,Xiaomi Redmi Note 13 Pro 8/256 Gb,3090000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2024/huSqoHnnI7kzO2KxU3gS.png,https://idea.uz/product/7280-smartfon-xiaomi-redmi-note-13-pro-8-256-midnight-black,Xiaomi Redmi Note 13 Pro 8/256 Gb,3090000,Idea
Smartfonlar,https://api.idea.uz/storage/products/June2024/NS17JhZ7Oyyvbd6inN17.png,https://idea.uz/product/7919-smartfon-huawei-nova-y72-8-256-black,Huawei Nova Y72 8/256 Gb,3108000,Idea
Smartfonlar,https://api.idea.uz/storage/products/June2024/5BAOxDegBjBFeDna3sKs.png,https://idea.uz/product/7920-smartfon-huawei-nova-y72-8-256-green,Huawei Nova Y72 8/256 Gb,3108000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/HR0zvb5jA0A4am4sdoJH.png,https://idea.uz/product/7168-smartfon-xiaomi-redmi-note-13-8-128-midnight-black,Xiaomi Redmi Note 13 8/128 Gb,3228000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/ovP52M7Ve9hPMAEw29Zw.png,https://idea.uz/product/7169-smartfon-xiaomi-redmi-note-13-8-128-mint-green,Xiaomi Redmi Note 13 8/128 Gb,3228000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/MkMyqXnEEKaR0boeicGu.png,https://idea.uz/product/7167-smartfon-xiaomi-redmi-note-13-8-128-ice-blue,Xiaomi Redmi Note 13 8/128 Gb,3228000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2024/nDZdYqr9NOQzinTWWPKr.png,https://idea.uz/product/7231-smartfon-honor-x8b-8-256-glamorous-green,Honor X8b 8/256 Gb,3290000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2024/6jZ7TT4lDEF1btyKQuR5.png,https://idea.uz/product/7281-smartfon-honor-x8b-8-256-midnight-black,Honor X8b 8/256 Gb,3290000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2024/5gbX24ZQp2iHtoLehpPm.png,https://idea.uz/product/7282-smartfon-honor-x8b-8-256-titanium-silver,Honor X8b 8/256 Gb,3290000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/lFFJKEvgAg9tnYog0HzG.png,https://idea.uz/product/7371-smartfon-xiaomi-redmi-note-13-pro-8-128-midnight-black,Xiaomi Redmi Note 13 Pro 8/128 Gb,3390000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/zU2QfgPYHUN73TB3oG8u.png,https://idea.uz/product/7170-smartfon-xiaomi-redmi-note-13-8-256-midnight-black,Xiaomi Redmi Note 13 8/256 Gb,3490000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/tQzVAWlcR8eVum243iVi.png,https://idea.uz/product/7171-smartfon-xiaomi-redmi-note-13-8-256-ice-blue,Xiaomi Redmi Note 13 8/256 Gb,3490000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/OFC6vtSEy7NFZNLZiKIH.png,https://idea.uz/product/7470-smartfon-xiaomi-redmi-note-13-8-256-mint-green,Xiaomi Redmi Note 13 8/256 Gb,3490000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2023/NelGFWn6YSwWYGZcp8lH.png,https://idea.uz/product/6520-smartfon-honor-90-lite-8-256gb-midnight-black,Honor 90 Lite 8/256 Gb,3588000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2023/s7FH1B0KkNKbD0YrfUsN.jpg,https://idea.uz/product/6521-smartfon-honor-90-lite-8-256gb-cyan-lake,Honor 90 Lite 8/256 Gb,3588000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/g1Gmkk8mFX4fmZhVXiuC.png,https://idea.uz/product/7121-smartfon-honor-x8b-8-128-midnight-black,Honor X8b 8/128 Gb,3588000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/h62jZ3mwnGzdpGIqS5vX.png,https://idea.uz/product/7122-smartfon-honor-x8b-8-128-titanium-silver,Honor X8b 8/128 Gb,3588000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2025/Sxd2ezPVPpb7OfRGI3wJ.png,https://idea.uz/product/10442-smartfon-redmi-note-13-8-512-ice-blue,Xiaomi Redmi Note 13 8/512 Gb,3590000,Idea
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/5_ufvf-iy.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-30c-4-128gb-orbit-black-smartfon-tecno/,Tecno Spark 30c 4/128 Gb,1799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/21_jr4m-lt.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-30c-8-256gb-orbit-white-smartfon-tecno/,Tecno Spark 30c 8/256 Gb,2199000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/44/33.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-30-8-128gb-stellar-shadow-smartfon-tecno/,Tecno Spark 30 8/128 Gb,2299000,Elmakon
Smartfonlar,https://api.idea.uz/storage/products/June2024/tD9zISrymCOg746Admry.png,https://idea.uz/product/7917-smartfon-huawei-nova-12i-8-128gb-black,Huawei Nova 12i 8/128 Gb,3708000,Idea
Smartfonlar,https://api.idea.uz/storage/products/June2024/ZvkWbB2WgFDK16SkDEVb.png,https://idea.uz/product/7918-smartfon-huawei-nova-12i-8-128gb-green,Huawei Nova 12i 8/128 Gb,3708000,Idea
Smartfonlar,https://api.idea.uz/storage/products/April2024/DGReQMexduT6lGVsaIZv.png,https://idea.uz/product/7460-smartfon-samsung-galaxy-a35-128gb-ice-blue,Samsung Galaxy A35 128 Gb,3790000,Idea
Smartfonlar,https://api.idea.uz/storage/products/April2024/jwsXDG9rcYGQxEGtWeZF.png,https://idea.uz/product/7461-smartfon-samsung-galaxy-a35-128gb-lilac,Samsung Galaxy A35 128 Gb,3790000,Idea
Smartfonlar,https://api.idea.uz/storage/products/April2024/Kos87oJKxuxLdW4vSPFk.png,https://idea.uz/product/7462-smartfon-samsung-galaxy-a35-128gb-navy,Samsung Galaxy A35 128 Gb,3790000,Idea
